454 - 455,455 - 456,706 - 707,958 - 959,959 - 960,1209 - 1210,1455 - 1456,1456 - 1457,1457 - 1458,1461 - 1462,1960 - 1961,1961 - 1962,1964 - 1965,1965 - 1966,1966 - 1967,2165 - 2166,2166 - 2167,2362 - 2363,2367 - 2368
0.14407294289949873,0.135440877462649,0.13111825997090054,0.14055902933917214,0.1525230917611564,0.12242452538163537,0.05640393648752489,0.11402897792610263,0.06624515529836297,0.12772069975665049,0.11113884212218425,0.11270764173167022,0.07032631409741232,0.15084398144674277,0.10759639010724063,0.19675293361195934,0.11436004599804678,0.11485926858001103,0.1330792397385028
0.27761101581856307,0.26865224459731957,0.27429852619645323,0.2745548576095508,0.27401372212692976,0.2729689941112848,0.25433581093958463,0.2774769307225027,0.24928530588907957,0.2702994545779202,0.2805813848514942,0.2830286875294589,0.24914236706689535,0.27745170011055503,0.26629502572898817,0.2862349914236707,0.2712917271407838,0.27986761593502546,0.27111371787420446
0.06977921267425523,0.09588652223302918,0.0933923877303005,0.07856082663403884,0.08573090701258305,0.09597849946397412,0.15135209509628436,0.11235380354413439,0.1543005125332252,0.0964153429132663,0.10509556364042494,0.10551528934671453,0.1680597939056077,0.06474019962532164,0.14657846686504689,0.013267878466233842,0.10658302233198846,0.10504454052124415,0.0917713202562427
